,fname,label,manually_verified
1462,282f2473.wav,Telephone,1
1281,236b8093.wav,Gunshot_or_gunfire,1
1920,354cabb9.wav,Computer_keyboard,1
6090,a5f8d853.wav,Violin_or_fiddle,1
7609,ce8d1378.wav,Squeak,1
6070,a591054c.wav,Cough,1
1251,22980700.wav,Cowbell,1
3016,5166ee5a.wav,Computer_keyboard,1
8007,d91b8441.wav,Harmonica,1
3379,5b38a3e7.wav,Harmonica,1
1376,25eef09a.wav,Saxophone,1
2212,3c71a915.wav,Chime,1
1870,33dd544d.wav,Microwave_oven,1
493,0e451691.wav,Drawer_open_or_close,1
2220,3c99d0bd.wav,Harmonica,1
174,05149415.wav,Knock,1
4334,756c0e90.wav,Computer_keyboard,1
4321,750c0beb.wav,Electric_piano,1
6201,a95e1a08.wav,Tearing,1
7889,d63d8c42.wav,Cowbell,1
476,0da86798.wav,Knock,1
865,17fe000f.wav,Writing,1
7969,d81d44f3.wav,Telephone,1
3908,69d3da4e.wav,Gunshot_or_gunfire,1
1017,1bf859a7.wav,Saxophone,1
678,134df575.wav,Chime,1
648,1220471f.wav,Flute,1
2546,45b9bc91.wav,Knock,1
7745,d1ed5162.wav,Acoustic_guitar,1
3638,62292efc.wav,Acoustic_guitar,1
6808,b9d4d18d.wav,Burping_or_eructation,1
747,151b80e7.wav,Computer_keyboard,1
3540,5f4ede60.wav,Applause,1
7943,d774a3f3.wav,Keys_jangling,1
7701,d0f3df9a.wav,Cello,1
2521,450b7adb.wav,Fireworks,1
8390,e2fc95ed.wav,Bus,1
1649,2d46507b.wav,Scissors,1
8047,d9f07bed.wav,Meow,1
5631,9984bfd9.wav,Hi-hat,1
7025,bf87ccd1.wav,Oboe,1
6669,b62aef21.wav,Finger_snapping,1
7376,c843ec67.wav,Gong,1
345,09b901f8.wav,Computer_keyboard,1
2551,45d71502.wav,Laughter,1
3501,5e28a9a2.wav,Electric_piano,1
9454,ffa61f00.wav,Tearing,1
4878,837d1343.wav,Squeak,1
7492,cba69173.wav,Bus,1
4796,81b285ba.wav,Chime,1
9274,faa56a16.wav,Electric_piano,1
6558,b38409bb.wav,Violin_or_fiddle,1
3988,6b31bc93.wav,Trumpet,1
4583,7bc4dab0.wav,Trumpet,1
9080,f554ec02.wav,Gunshot_or_gunfire,1
6555,b35ec39e.wav,Knock,1
1291,238fb6b8.wav,Cello,1
7971,d82f8f87.wav,Knock,1
7086,c0ddf010.wav,Double_bass,1
5662,9a513935.wav,Cowbell,1
6500,b1ae78f2.wav,Tambourine,1
6951,bddb0b0a.wav,Tambourine,1
7686,d0826760.wav,Violin_or_fiddle,1
7043,bfed2ab1.wav,Writing,1
3129,546416c0.wav,Bark,1
7055,c01e53f9.wav,Telephone,1
4927,84e54455.wav,Saxophone,1
1248,2287043f.wav,Violin_or_fiddle,1
6,003da8e5.wav,Knock,1
4830,824c69d3.wav,Violin_or_fiddle,1
781,160c92d7.wav,Acoustic_guitar,1
1474,28712a45.wav,Knock,1
4352,75f988e6.wav,Acoustic_guitar,1
4442,788d34f0.wav,Tearing,1
6826,ba648ac1.wav,Violin_or_fiddle,1
587,10e3e4eb.wav,Telephone,1
3928,6a0f3e43.wav,Laughter,1
250,07211dfa.wav,Trumpet,1
8573,e7da5c3c.wav,Glockenspiel,1
3445,5cf7a39a.wav,Telephone,1
1178,209ed9c5.wav,Bus,1
1913,351d0b53.wav,Scissors,1
3992,6b535a04.wav,Violin_or_fiddle,1
7665,d000e828.wav,Cough,1
3859,685b5c1f.wav,Saxophone,1
659,1264b8c7.wav,Saxophone,1
4449,78e952a2.wav,Laughter,1
4215,71fb2237.wav,Applause,1
2412,42213136.wav,Telephone,1
2553,45de3233.wav,Clarinet,1
8082,dab05a71.wav,Gunshot_or_gunfire,1
4304,7472b44c.wav,Flute,1
9069,f4f68c35.wav,Harmonica,1
1354,25493555.wav,Gunshot_or_gunfire,1
4248,73028179.wav,Bass_drum,1
5692,9b3cfa23.wav,Cough,1
1207,214ddd6b.wav,Acoustic_guitar,1
8632,e92eb9cf.wav,Cough,1
3900,699385f4.wav,Cello,1
8379,e2c205ac.wav,Cello,1
4721,7fb68d4d.wav,Saxophone,1
7786,d2ee3320.wav,Gunshot_or_gunfire,1
2979,506d0b19.wav,Laughter,1
1210,215d5ff6.wav,Tambourine,1
2677,4900d8a0.wav,Bark,1
5790,9df53186.wav,Burping_or_eructation,1
4281,73ffc53f.wav,Clarinet,1
5263,8e71e639.wav,Fart,1
8643,e97d9707.wav,Cello,1
7176,c2fc59e3.wav,Cowbell,1
4386,76e07b91.wav,Clarinet,1
8647,e9a0945b.wav,Glockenspiel,1
3888,69175165.wav,Cough,1
4197,7187cb86.wav,Violin_or_fiddle,1
2415,423210f5.wav,Saxophone,1
3901,6994bf26.wav,Violin_or_fiddle,1
5880,a067129f.wav,Fireworks,1
2876,4d94495f.wav,Trumpet,1
6832,ba740bb0.wav,Laughter,1
5721,9c13c0f4.wav,Clarinet,1
9200,f8c23e9a.wav,Trumpet,1
5051,889edf2f.wav,Violin_or_fiddle,1
8089,dae936cc.wav,Violin_or_fiddle,1
1549,2a871432.wav,Telephone,1
5460,94ac7699.wav,Violin_or_fiddle,1
6554,b35b2952.wav,Saxophone,1
7473,cae0d841.wav,Snare_drum,1
2045,384712f0.wav,Tambourine,1
7356,c7d81f1b.wav,Cello,1
4471,79753d0c.wav,Saxophone,1
7812,d3dee3b9.wav,Finger_snapping,1
1448,27a962c5.wav,Meow,1
5140,8b6a16de.wav,Bass_drum,1
5798,9e2a67a4.wav,Flute,1
9055,f488c69f.wav,Fart,1
7458,ca819704.wav,Gunshot_or_gunfire,1
8620,e9055021.wav,Meow,1
224,06b9dc31.wav,Finger_snapping,1
5242,8e07e2e1.wav,Bark,1
325,0958751e.wav,Hi-hat,1
5422,93317f83.wav,Burping_or_eructation,1
5495,95a1a668.wav,Burping_or_eructation,1
5847,9f6eac9c.wav,Flute,1
4380,76c64431.wav,Gunshot_or_gunfire,1
3485,5da2c965.wav,Tambourine,1
6033,a46e9f8f.wav,Electric_piano,1
8908,f093caf9.wav,Hi-hat,1
1846,332d14da.wav,Saxophone,1
7419,c939ba79.wav,Clarinet,1
6141,a788588b.wav,Finger_snapping,1
5565,9760d7b1.wav,Knock,1
8357,e21de38c.wav,Writing,1
6470,b0d9849d.wav,Flute,1
8564,e7bbd7e7.wav,Laughter,1
949,1a2deaa1.wav,Violin_or_fiddle,1
3931,6a210ffa.wav,Cello,1
7456,ca7c441f.wav,Finger_snapping,1
2730,4a4727b7.wav,Bass_drum,1
1003,1b93b53c.wav,Gunshot_or_gunfire,1
4205,71c58e84.wav,Clarinet,1
5635,99b03726.wav,Meow,1
7051,c010b3c1.wav,Drawer_open_or_close,1
8963,f2310f0d.wav,Clarinet,1
2461,435ea687.wav,Tambourine,1
2294,3e93dd4c.wav,Fireworks,1
1675,2e270b74.wav,Saxophone,1
7331,c7282ede.wav,Saxophone,1
3255,5791b221.wav,Drawer_open_or_close,1
1454,27d679b4.wav,Burping_or_eructation,1
4734,8008d62d.wav,Chime,1
2772,4b2d5441.wav,Tearing,1
1488,28b75c35.wav,Knock,1
818,16d90624.wav,Fireworks,1
4777,811e1301.wav,Clarinet,1
1927,357a5b9a.wav,Bark,1
5426,93519b51.wav,Cello,1
2908,4e74d920.wav,Snare_drum,1
8161,dcdb44b0.wav,Cowbell,1
2319,3f54f3c3.wav,Burping_or_eructation,1
3790,664e211b.wav,Gunshot_or_gunfire,1
5671,9a76ee63.wav,Cough,1
6287,ac281c8c.wav,Gong,1
6842,baa00aa2.wav,Squeak,1
3685,6385ecf9.wav,Hi-hat,1
2190,3c04c85f.wav,Oboe,1
4388,76e56ba9.wav,Double_bass,1
2141,3ac0c9ea.wav,Electric_piano,1
7959,d7dbcb1a.wav,Glockenspiel,1
5246,8e135724.wav,Saxophone,1
1010,1bcb3c6f.wav,Electric_piano,1
1089,1e15cc3b.wav,Squeak,1
7320,c6f0f0a0.wav,Bark,1
2597,4716c05b.wav,Cowbell,1
490,0e3aa5cf.wav,Shatter,1
1849,335ef9e4.wav,Laughter,1
3627,61c9c7ad.wav,Applause,1
642,120e0846.wav,Bark,1
7501,cbecbb18.wav,Saxophone,1
3115,540226e3.wav,Cough,1
7239,c4a757ad.wav,Writing,1
2559,45f3e225.wav,Cough,1
3756,651633e2.wav,Clarinet,1
357,0a484e9f.wav,Writing,1
4421,781df1a2.wav,Violin_or_fiddle,1
4149,70231b6a.wav,Saxophone,1
8486,e5b10b60.wav,Laughter,1
2644,4847fb9b.wav,Saxophone,1
6975,be72f72e.wav,Bark,1
3228,56f6f5a1.wav,Knock,1
6161,a84de09c.wav,Cowbell,1
3545,5f6e7a2f.wav,Telephone,1
6665,b60ff4ea.wav,Saxophone,1
6494,b16a44a5.wav,Electric_piano,1
4844,82aa2d0a.wav,Harmonica,1
6181,a8b67798.wav,Saxophone,1
2868,4d5430cf.wav,Bark,1
4318,74de8588.wav,Keys_jangling,1
265,0779162e.wav,Finger_snapping,1
474,0da0c554.wav,Double_bass,1
9072,f50c93f9.wav,Violin_or_fiddle,1
9301,fb56239c.wav,Gunshot_or_gunfire,1
7866,d59f621a.wav,Applause,1
8228,de99b2d9.wav,Flute,1
907,19105b8a.wav,Clarinet,1
1565,2af5172d.wav,Double_bass,1
4078,6df2f14c.wav,Chime,1
6002,a38815ad.wav,Saxophone,1
2725,4a0a261e.wav,Acoustic_guitar,1
5917,a1751510.wav,Cough,1
3699,63cbe774.wav,Harmonica,1
335,09a1cfd7.wav,Hi-hat,1
361,0a6dbf2c.wav,Finger_snapping,1
6924,bce5ed32.wav,Saxophone,1
7767,d275719f.wav,Microwave_oven,1
8227,de941b74.wav,Saxophone,1
2809,4c21f44b.wav,Saxophone,1
6625,b4f945ee.wav,Glockenspiel,1
3174,55822aae.wav,Acoustic_guitar,1
9173,f79db766.wav,Trumpet,1
4591,7c1cccaa.wav,Harmonica,1
4753,8084970f.wav,Saxophone,1
2720,49fabd19.wav,Acoustic_guitar,1
599,1148986e.wav,Violin_or_fiddle,1
6247,aaf5465b.wav,Fart,1
7184,c3263833.wav,Flute,1
1964,36514399.wav,Trumpet,1
8719,ebcbb32a.wav,Gong,1
7346,c79d3eab.wav,Fireworks,1
2223,3c9b706e.wav,Saxophone,1
3033,51cfc1d3.wav,Fireworks,1
9042,f43f90a6.wav,Flute,1
4953,8599f0a2.wav,Saxophone,1
2795,4be963d5.wav,Trumpet,1
5542,96d2f638.wav,Scissors,1
4826,8231db6e.wav,Hi-hat,1
7924,d6f501d7.wav,Cough,1
2037,38216fad.wav,Acoustic_guitar,1
4729,7fdf7200.wav,Fart,1
4565,7b6a119e.wav,Violin_or_fiddle,1
5814,9ea6f26b.wav,Glockenspiel,1
5935,a1d5a86b.wav,Tearing,1
2345,4016e50e.wav,Oboe,1
8608,e8d6b248.wav,Double_bass,1
6266,ab8e8ae3.wav,Cello,1
2767,4b13fe12.wav,Bass_drum,1
6331,ad2bb540.wav,Applause,1
4131,6f9e6ffa.wav,Microwave_oven,1
2789,4bc0a640.wav,Finger_snapping,1
6300,ac747df0.wav,Squeak,1
9081,f567398e.wav,Clarinet,1
1642,2d25bab6.wav,Tambourine,1
1061,1d395faa.wav,Tambourine,1
7374,c83e0fa1.wav,Double_bass,1
6084,a5ca9e77.wav,Hi-hat,1
7449,ca3f3698.wav,Bass_drum,1
927,197fe6b5.wav,Keys_jangling,1
6553,b35ac4ef.wav,Oboe,1
1334,24bae325.wav,Electric_piano,1
7817,d425d7b8.wav,Double_bass,1
1763,31102711.wav,Applause,1
2649,4868ac7c.wav,Knock,1
3483,5d946c59.wav,Squeak,1
2180,3bd11bdc.wav,Squeak,1
4196,7171c678.wav,Fart,1
4437,786ee883.wav,Bark,1
8794,ed75d358.wav,Tambourine,1
3726,6475a738.wav,Violin_or_fiddle,1
1559,2ac8b94f.wav,Double_bass,1
429,0c3044b3.wav,Saxophone,1
5851,9f7dfef2.wav,Burping_or_eructation,1
8029,d9a58d0c.wav,Violin_or_fiddle,1
7899,d668e7f7.wav,Saxophone,1
3084,531a3044.wav,Telephone,1
4828,8241c38c.wav,Harmonica,1
2481,43f36cbf.wav,Shatter,1
3689,639573a0.wav,Computer_keyboard,1
1696,2ed3c63d.wav,Knock,1
7155,c2683452.wav,Meow,1
1399,266a279f.wav,Cough,1
7858,d561c726.wav,Harmonica,1
323,095138e2.wav,Oboe,1
2503,44ae3104.wav,Flute,1
88,025f7eac.wav,Knock,1
3874,68c2f93c.wav,Bus,1
982,1b24c166.wav,Violin_or_fiddle,1
3515,5e92ec3d.wav,Saxophone,1
1719,2f6f44fa.wav,Burping_or_eructation,1
8780,ed0e89d8.wav,Telephone,1
5497,95a54c9a.wav,Clarinet,1
6308,acb3d5da.wav,Hi-hat,1
3724,645efe85.wav,Violin_or_fiddle,1
4960,85cbd616.wav,Squeak,1
5999,a37e6f07.wav,Cough,1
1701,2ee73a9d.wav,Applause,1
5073,896797e3.wav,Computer_keyboard,1
7873,d5e089e1.wav,Drawer_open_or_close,1
1021,1c2b5b18.wav,Cello,1
7481,cb3890ce.wav,Shatter,1
1033,1c6b07b8.wav,Cello,1
3109,53d2b678.wav,Tearing,1
3372,5b01d7c2.wav,Saxophone,1
5332,90a3a39c.wav,Flute,1
8903,f0727eac.wav,Snare_drum,1
1996,37028a56.wav,Bus,1
6637,b532b9e3.wav,Clarinet,1
4644,7d896090.wav,Cello,1
1653,2d73f565.wav,Telephone,1
4772,80f1c762.wav,Knock,1
748,15373464.wav,Microwave_oven,1
7343,c784c9c2.wav,Gong,1
7997,d8c29016.wav,Fart,1
4941,85470ae2.wav,Squeak,1
8831,ee930ce6.wav,Shatter,1
3283,589e5196.wav,Hi-hat,1
8522,e6a15387.wav,Gunshot_or_gunfire,1
4095,6e863d5c.wav,Keys_jangling,1
8418,e3bf2bf9.wav,Electric_piano,1
4533,7ab5800d.wav,Meow,1
3130,54679e2a.wav,Squeak,1
4212,71ed6f46.wav,Saxophone,1
5050,889a0bc2.wav,Violin_or_fiddle,1
5526,96815d71.wav,Violin_or_fiddle,1
451,0cdfa126.wav,Laughter,1
7806,d3ae5c4d.wav,Knock,1
8319,e1002ae9.wav,Knock,1
793,16568e3d.wav,Glockenspiel,1
7220,c424d929.wav,Saxophone,1
6624,b4f5c1e2.wav,Fireworks,1
4327,754be109.wav,Laughter,1
799,167a4cd4.wav,Scissors,1
6774,b8a5bbfb.wav,Fart,1
2605,4740a159.wav,Oboe,1
2971,503e81d0.wav,Scissors,1
9260,fa50f460.wav,Scissors,1
2871,4d61a3c6.wav,Fireworks,1
7801,d39b9035.wav,Double_bass,1
3467,5d59e42c.wav,Clarinet,1
5527,9684f313.wav,Writing,1
6379,ae8d10a8.wav,Clarinet,1
5736,9c91c331.wav,Fireworks,1
172,051138fc.wav,Finger_snapping,1
9007,f341de12.wav,Harmonica,1
9085,f5740c17.wav,Cough,1
8921,f0dfe343.wav,Hi-hat,1
5032,880f4f68.wav,Tambourine,1
5257,8e431770.wav,Microwave_oven,1
3451,5d040c3b.wav,Flute,1
8321,e11fb127.wav,Gunshot_or_gunfire,1
8004,d910a8c7.wav,Cello,1
3522,5eb9ae02.wav,Scissors,1
7323,c6f603bf.wav,Electric_piano,1
2552,45da8553.wav,Hi-hat,1
7359,c7e13e3e.wav,Cowbell,1
6985,be8bf725.wav,Saxophone,1
1,001ca53d.wav,Saxophone,1
8414,e3a31aa0.wav,Double_bass,1
2791,4bcc8a77.wav,Flute,1
2998,50e7451d.wav,Applause,1
786,162276f0.wav,Clarinet,1
870,182919ec.wav,Knock,1
5276,8ee44fb5.wav,Clarinet,1
4986,86692bfd.wav,Bark,1
3405,5c123193.wav,Gunshot_or_gunfire,1
8247,df1bc322.wav,Chime,1
3500,5e2417a2.wav,Saxophone,1
5458,9494e46f.wav,Knock,1
8137,dc57b564.wav,Tearing,1
3028,51b14c9d.wav,Violin_or_fiddle,1
8855,ef417725.wav,Keys_jangling,1
4598,7c611dd7.wav,Squeak,1
2247,3d576e50.wav,Oboe,1
8877,efb29645.wav,Drawer_open_or_close,1
108,02eed858.wav,Harmonica,1
7511,cc1fa52e.wav,Glockenspiel,1
2920,4ec9b517.wav,Fart,1
3839,67d86f23.wav,Saxophone,1
1496,28e78a3c.wav,Tambourine,1
3569,600fe305.wav,Applause,1
1619,2c7de292.wav,Tearing,1
1169,2083da16.wav,Writing,1
8476,e5578399.wav,Gong,1
9223,f9582958.wav,Oboe,1
303,08a68ba1.wav,Acoustic_guitar,1
8677,ea6cb757.wav,Bass_drum,1
2931,4f224ce4.wav,Gong,1
4798,81be79f6.wav,Flute,1
3417,5c33d972.wav,Snare_drum,1
3122,543e2e44.wav,Laughter,1
2667,48b67c44.wav,Squeak,1
7847,d510e6ef.wav,Tambourine,1
7819,d42e3bf4.wav,Saxophone,1
8866,ef7b753e.wav,Meow,1
7711,d11b916e.wav,Harmonica,1
2265,3ddb3511.wav,Fart,1
4258,7352e858.wav,Scissors,1
7475,cb004a4f.wav,Oboe,1
7089,c0e31ded.wav,Flute,1
4167,70a8869f.wav,Knock,1
8122,dbd81df9.wav,Fart,1
1247,2274dbf5.wav,Trumpet,1
8970,f2517f57.wav,Squeak,1
7024,bf84f687.wav,Trumpet,1
7315,c6e2218c.wav,Flute,1
3313,595c191d.wav,Double_bass,1
5908,a13d958c.wav,Cowbell,1
2803,4c0c385f.wav,Double_bass,1
5543,96dad435.wav,Saxophone,1
8443,e4958adc.wav,Snare_drum,1
3813,66bf4fa3.wav,Tambourine,1
4505,7a392ab8.wav,Fireworks,1
1463,283671c1.wav,Scissors,1
6270,abb3266d.wav,Electric_piano,1
5046,88780eac.wav,Bass_drum,1
8896,f040db67.wav,Flute,1
384,0b05208c.wav,Electric_piano,1
6344,ad9c9701.wav,Computer_keyboard,1
2924,4ef89422.wav,Gunshot_or_gunfire,1
103,02d367e4.wav,Clarinet,1
9272,fa9088a4.wav,Shatter,1
7613,ce9b1907.wav,Glockenspiel,1
3891,69243c5c.wav,Laughter,1
4033,6c98c870.wav,Harmonica,1
4685,7ec8b121.wav,Saxophone,1
3884,690d3746.wav,Shatter,1
8495,e5f9437c.wav,Telephone,1
5558,972a4b10.wav,Applause,1
6260,ab465bf9.wav,Saxophone,1
6259,ab3e0bf2.wav,Computer_keyboard,1
6656,b5d7cd0a.wav,Tambourine,1
4045,6ceab67a.wav,Saxophone,1
1084,1dfc889a.wav,Flute,1
2033,380ca85c.wav,Harmonica,1
3929,6a1b4c44.wav,Laughter,1
5000,86fac849.wav,Laughter,1
9190,f8742dce.wav,Telephone,1
2362,40a40896.wav,Saxophone,1
2589,46d7d98d.wav,Violin_or_fiddle,1
2130,3a81bb6d.wav,Finger_snapping,1
2117,3a3df080.wav,Fart,1
1011,1bcf0664.wav,Harmonica,1
8127,dbe8ee07.wav,Writing,1
8183,ddae73e4.wav,Fireworks,1
5587,982e16a5.wav,Harmonica,1
4988,8680253f.wav,Scissors,1
4255,73508c62.wav,Harmonica,1
7569,cd939e21.wav,Saxophone,1
9379,fd738086.wav,Gunshot_or_gunfire,1
7483,cb5d5737.wav,Cough,1
1153,200a3423.wav,Oboe,1
2903,4e50f73b.wav,Cowbell,1
5357,9168923c.wav,Shatter,1
4087,6e1f6a82.wav,Double_bass,1
8068,da4d4d5a.wav,Finger_snapping,1
3613,616e8c33.wav,Violin_or_fiddle,1
1016,1bf70cc6.wav,Tambourine,1
6403,af1b313a.wav,Gong,1
306,08b88eb7.wav,Violin_or_fiddle,1
8286,e01a1ca0.wav,Fireworks,1
6195,a94645eb.wav,Shatter,1
9429,ff0b5da2.wav,Gong,1
9366,fd1ae06f.wav,Meow,1
1489,28bea0af.wav,Oboe,1
516,0eeaebcb.wav,Acoustic_guitar,1
7502,cbf5074f.wav,Bus,1
8598,e88d6949.wav,Gunshot_or_gunfire,1
3400,5bd61d06.wav,Gunshot_or_gunfire,1
7682,d039d135.wav,Knock,1
686,13903b82.wav,Meow,1
3951,6a8869c5.wav,Telephone,1
1081,1df3177c.wav,Saxophone,1
3267,5854ea8d.wav,Scissors,1
805,169a69f3.wav,Gunshot_or_gunfire,1
2321,3f5bfd26.wav,Applause,1
8541,e7320b5e.wav,Violin_or_fiddle,1
9259,fa4d4a92.wav,Acoustic_guitar,1
2880,4dad3b5f.wav,Squeak,1
318,0920512f.wav,Tearing,1
7980,d85da760.wav,Gong,1
7491,cba68348.wav,Clarinet,1
5741,9cb64934.wav,Shatter,1
2139,3abd9b8d.wav,Finger_snapping,1
7304,c67cb855.wav,Cello,1
882,188acf6a.wav,Cello,1
8540,e72b777a.wav,Bass_drum,1
4693,7ee7a710.wav,Double_bass,1
8602,e898cffd.wav,Oboe,1
4512,7a515659.wav,Meow,1
4930,84f46494.wav,Clarinet,1
868,18267e3e.wav,Flute,1
2505,44b0d72a.wav,Telephone,1
2746,4aa97c8e.wav,Acoustic_guitar,1
3944,6a63dd77.wav,Saxophone,1
3337,5a197d64.wav,Gunshot_or_gunfire,1
1744,3071420d.wav,Acoustic_guitar,1
6066,a57ebb7c.wav,Saxophone,1
8381,e2d02712.wav,Laughter,1
886,189c2ac2.wav,Double_bass,1
526,0f34d08e.wav,Hi-hat,1
1060,1d28b9cb.wav,Bark,1
6716,b73c3595.wav,Violin_or_fiddle,1
9229,f97695a4.wav,Double_bass,1
8827,ee6fa9f6.wav,Electric_piano,1
5254,8e33db3e.wav,Chime,1
1727,2fe59aa8.wav,Violin_or_fiddle,1
3377,5b2d8050.wav,Shatter,1
3201,5644beb8.wav,Bass_drum,1
6803,b99c6036.wav,Clarinet,1
337,09a585bf.wav,Keys_jangling,1
4655,7e119ca2.wav,Telephone,1
2877,4da35b82.wav,Drawer_open_or_close,1
6937,bd5a6718.wav,Acoustic_guitar,1
7128,c19bdbf5.wav,Squeak,1
4971,85fad626.wav,Gong,1
6456,b0545db1.wav,Fireworks,1
469,0d79765a.wav,Bark,1
672,13043bab.wav,Fireworks,1
3504,5e4477e9.wav,Cello,1
4932,851eef4a.wav,Fireworks,1
5433,93b3c709.wav,Trumpet,1
5927,a1a68f8d.wav,Keys_jangling,1
7763,d25e8e82.wav,Gunshot_or_gunfire,1
3207,565f3ee2.wav,Bass_drum,1
6902,bc121fd4.wav,Keys_jangling,1
3420,5c45190e.wav,Oboe,1
660,129439fd.wav,Bus,1
2165,3b6b430a.wav,Saxophone,1
5646,99e81de6.wav,Cello,1
8927,f1062ecf.wav,Tearing,1
4412,77ab589f.wav,Harmonica,1
8520,e6949d46.wav,Keys_jangling,1
3251,5783d462.wav,Trumpet,1
4506,7a397092.wav,Trumpet,1
5221,8d7d7dba.wav,Violin_or_fiddle,1
5450,945ccbcd.wav,Gong,1
7779,d2bf88a2.wav,Squeak,1
7157,c27d2fc5.wav,Knock,1
871,182d509a.wav,Cough,1
5786,9dd0141c.wav,Double_bass,1
3746,64d8d4a7.wav,Flute,1
7913,d6a0f248.wav,Shatter,1
70,020eb9f6.wav,Bark,1
7202,c39789a7.wav,Cello,1
3954,6a8dce61.wav,Saxophone,1
525,0f2ab678.wav,Electric_piano,1
5990,a3458678.wav,Glockenspiel,1
514,0ede064f.wav,Gunshot_or_gunfire,1
3204,564f1a49.wav,Gong,1
584,10b0e98b.wav,Writing,1
5342,910dc153.wav,Electric_piano,1
835,172e4f11.wav,Cowbell,1
6407,af24f6eb.wav,Tearing,1
4034,6ca5f5d1.wav,Electric_piano,1
5167,8c4c25d9.wav,Laughter,1
6976,be75288b.wav,Laughter,1
634,11f33ae4.wav,Cough,1
4476,799055b8.wav,Meow,1
5906,a139a928.wav,Clarinet,1
6345,ada49513.wav,Gunshot_or_gunfire,1
9033,f409e87c.wav,Clarinet,1
1262,22cafa2d.wav,Gunshot_or_gunfire,1
9146,f70dc5b3.wav,Telephone,1
7421,c9563348.wav,Glockenspiel,1
3898,6987863b.wav,Flute,1
8789,ed3e9e93.wav,Meow,1
2496,44430b53.wav,Fireworks,1
3632,61f21edf.wav,Saxophone,1
3310,5950780e.wav,Electric_piano,1
3053,52480f3e.wav,Oboe,1
9076,f52e7d48.wav,Saxophone,1
8804,edb6c686.wav,Microwave_oven,1
5273,8eae7d07.wav,Computer_keyboard,1
60,01b9f44a.wav,Telephone,1
1554,2aa94643.wav,Chime,1
4818,820a35a5.wav,Tambourine,1
2700,499a352d.wav,Electric_piano,1
6840,ba9742d0.wav,Squeak,1
565,103f29e5.wav,Double_bass,1
2073,39000328.wav,Violin_or_fiddle,1
7339,c753df31.wav,Oboe,1
5614,98e3623d.wav,Shatter,1
2243,3d3f2beb.wav,Trumpet,1
8157,dcc7acba.wav,Clarinet,1
7418,c938e974.wav,Cowbell,1
3073,52e54bdd.wav,Bass_drum,1
5852,9f84ea5a.wav,Snare_drum,1
1725,2fbbe0d8.wav,Hi-hat,1
3425,5c5f3234.wav,Harmonica,1
1491,28c13a63.wav,Cough,1
1201,213ab73c.wav,Glockenspiel,1
5202,8d31e024.wav,Writing,1
607,11798f57.wav,Cello,1
4119,6f37f0d4.wav,Cough,1
7295,c6311bf9.wav,Bark,1
2047,384f43cf.wav,Telephone,1
3985,6b192226.wav,Fireworks,1
9335,fc4463ef.wav,Drawer_open_or_close,1
1035,1c76a229.wav,Clarinet,1
3051,523f65d5.wav,Electric_piano,1
440,0c6a3500.wav,Bus,1
4090,6e595f4e.wav,Trumpet,1
2642,483aa78c.wav,Microwave_oven,1
790,1648effc.wav,Electric_piano,1
673,1304d545.wav,Burping_or_eructation,1
1302,23c0de2c.wav,Drawer_open_or_close,1
6698,b6cbc6a9.wav,Snare_drum,1
7098,c10e4045.wav,Gong,1
3966,6aac58ab.wav,Keys_jangling,1
8746,ec6bec74.wav,Flute,1
5624,993420a6.wav,Saxophone,1
6100,a62eee5d.wav,Cowbell,1
5812,9e9c303e.wav,Electric_piano,1
6541,b30bf66d.wav,Finger_snapping,1
263,07762f74.wav,Tearing,1
3566,5ff4377d.wav,Oboe,1
4741,80536499.wav,Tearing,1
6952,bde1a5f8.wav,Knock,1
3841,67e80e0a.wav,Violin_or_fiddle,1
8171,dd54505d.wav,Burping_or_eructation,1
2304,3eed2e68.wav,Laughter,1
161,04a7003c.wav,Knock,1
7670,d0141870.wav,Cough,1
1306,23e8ac90.wav,Scissors,1
6071,a59b5a08.wav,Cello,1
195,05e4028a.wav,Saxophone,1
9009,f34e2853.wav,Flute,1
8115,db9d4d18.wav,Acoustic_guitar,1
3049,5237eea9.wav,Electric_piano,1
371,0aad0a16.wav,Gunshot_or_gunfire,1
9472,fff81f55.wav,Cough,1
6288,ac319796.wav,Finger_snapping,1
1832,32bd34b5.wav,Violin_or_fiddle,1
7130,c1a111fc.wav,Meow,1
8572,e7cd4355.wav,Finger_snapping,1
2088,396a1d62.wav,Saxophone,1
3805,66a5b9fb.wav,Violin_or_fiddle,1
8383,e2d993ec.wav,Cello,1
4397,77262330.wav,Drawer_open_or_close,1
3829,673defaf.wav,Acoustic_guitar,1
6335,ad4e15d3.wav,Cough,1
1632,2ce40b6e.wav,Gunshot_or_gunfire,1
3950,6a7ea03a.wav,Writing,1
1602,2c1f9f7a.wav,Trumpet,1
966,1aaceb5f.wav,Gunshot_or_gunfire,1
3153,54e0f1a8.wav,Electric_piano,1
939,19f45b13.wav,Tambourine,1
8561,e7adefd3.wav,Acoustic_guitar,1
107,02e9392e.wav,Tambourine,1
2368,40c2cec1.wav,Cello,1
1315,2424ad60.wav,Violin_or_fiddle,1
6307,acae415b.wav,Applause,1
3001,510193fb.wav,Saxophone,1
4846,82c11a88.wav,Violin_or_fiddle,1
4220,721fade5.wav,Trumpet,1
1663,2db1e842.wav,Fireworks,1
4302,7470b8d2.wav,Glockenspiel,1
