fname,description,manually_verified,label,id
/home/aagnone/data/dcase2018_gen/c17f6da7.wav,Drawer_open_or_close,0,13,c17f6da7
/home/aagnone/data/dcase2018_gen/c1810576.wav,Burping_or_eructation,0,4,c1810576
/home/aagnone/data/dcase2018_gen/c189f858.wav,Fireworks,1,17,c189f858
/home/aagnone/data/dcase2018_gen/c18d0ef0.wav,Trumpet,0,38,c18d0ef0
/home/aagnone/data/dcase2018_gen/c1948f24.wav,Saxophone,1,30,c1948f24
/home/aagnone/data/dcase2018_gen/c19bdbf5.wav,Squeak,1,34,c19bdbf5
/home/aagnone/data/dcase2018_gen/c19cc539.wav,Fart,1,15,c19cc539
/home/aagnone/data/dcase2018_gen/c1a111fc.wav,Meow,1,27,c1a111fc
/home/aagnone/data/dcase2018_gen/c1bc9813.wav,Violin_or_fiddle,1,39,c1bc9813
/home/aagnone/data/dcase2018_gen/c1c23b20.wav,Cough,0,10,c1c23b20
/home/aagnone/data/dcase2018_gen/c1c3c8b9.wav,Saxophone,1,30,c1c3c8b9
/home/aagnone/data/dcase2018_gen/c1df01c2.wav,Snare_drum,0,33,c1df01c2
/home/aagnone/data/dcase2018_gen/c1e4b445.wav,Oboe,0,29,c1e4b445
/home/aagnone/data/dcase2018_gen/c1e50856.wav,Hi-hat,0,23,c1e50856
/home/aagnone/data/dcase2018_gen/c1e58e84.wav,Squeak,0,34,c1e58e84
/home/aagnone/data/dcase2018_gen/c1ebbbef.wav,Shatter,0,32,c1ebbbef
/home/aagnone/data/dcase2018_gen/c1ec5ecb.wav,Oboe,0,29,c1ec5ecb
/home/aagnone/data/dcase2018_gen/c1ef4c1b.wav,Bass_drum,0,3,c1ef4c1b
/home/aagnone/data/dcase2018_gen/c1f18487.wav,Saxophone,1,30,c1f18487
/home/aagnone/data/dcase2018_gen/c1f214da.wav,Shatter,0,32,c1f214da
/home/aagnone/data/dcase2018_gen/c1f3c134.wav,Microwave_oven,0,28,c1f3c134
/home/aagnone/data/dcase2018_gen/c1fa9996.wav,Writing,1,40,c1fa9996
/home/aagnone/data/dcase2018_gen/c206744b.wav,Applause,1,1,c206744b
/home/aagnone/data/dcase2018_gen/c2138e33.wav,Cough,1,10,c2138e33
/home/aagnone/data/dcase2018_gen/c2186e8e.wav,Meow,1,27,c2186e8e
/home/aagnone/data/dcase2018_gen/c22d6f90.wav,Bark,1,2,c22d6f90
/home/aagnone/data/dcase2018_gen/c23250f1.wav,Gong,0,20,c23250f1
/home/aagnone/data/dcase2018_gen/c23b101e.wav,Acoustic_guitar,0,0,c23b101e
/home/aagnone/data/dcase2018_gen/c24167e4.wav,Flute,0,18,c24167e4
/home/aagnone/data/dcase2018_gen/c24332a0.wav,Shatter,1,32,c24332a0
/home/aagnone/data/dcase2018_gen/c25d70ce.wav,Violin_or_fiddle,0,39,c25d70ce
/home/aagnone/data/dcase2018_gen/c25fe378.wav,Squeak,0,34,c25fe378
/home/aagnone/data/dcase2018_gen/c2683452.wav,Meow,1,27,c2683452
/home/aagnone/data/dcase2018_gen/c2707f6f.wav,Bus,0,5,c2707f6f
/home/aagnone/data/dcase2018_gen/c27d2fc5.wav,Knock,1,25,c27d2fc5
/home/aagnone/data/dcase2018_gen/c28aa7d0.wav,Writing,0,40,c28aa7d0
/home/aagnone/data/dcase2018_gen/c2925528.wav,Hi-hat,0,23,c2925528
/home/aagnone/data/dcase2018_gen/c2936c77.wav,Harmonica,0,22,c2936c77
/home/aagnone/data/dcase2018_gen/c294590a.wav,Clarinet,0,8,c294590a
/home/aagnone/data/dcase2018_gen/c297a4c1.wav,Applause,0,1,c297a4c1
/home/aagnone/data/dcase2018_gen/c29fe4f2.wav,Double_bass,0,12,c29fe4f2
/home/aagnone/data/dcase2018_gen/c2a89101.wav,Fart,0,15,c2a89101
/home/aagnone/data/dcase2018_gen/c2aeb8a0.wav,Keys_jangling,1,24,c2aeb8a0
/home/aagnone/data/dcase2018_gen/c2b27a51.wav,Trumpet,0,38,c2b27a51
/home/aagnone/data/dcase2018_gen/c2b5867c.wav,Telephone,1,37,c2b5867c
/home/aagnone/data/dcase2018_gen/c2bb350d.wav,Writing,0,40,c2bb350d
/home/aagnone/data/dcase2018_gen/c2c5173a.wav,Saxophone,0,30,c2c5173a
/home/aagnone/data/dcase2018_gen/c2c520a3.wav,Hi-hat,0,23,c2c520a3
/home/aagnone/data/dcase2018_gen/c2c65dcb.wav,Squeak,0,34,c2c65dcb
/home/aagnone/data/dcase2018_gen/c2cc3f33.wav,Shatter,0,32,c2cc3f33
/home/aagnone/data/dcase2018_gen/c2d52ec8.wav,Tambourine,1,35,c2d52ec8
/home/aagnone/data/dcase2018_gen/c2e7af88.wav,Tambourine,1,35,c2e7af88
/home/aagnone/data/dcase2018_gen/c2faa1c6.wav,Acoustic_guitar,0,0,c2faa1c6
/home/aagnone/data/dcase2018_gen/c2fc59e3.wav,Cowbell,1,11,c2fc59e3
/home/aagnone/data/dcase2018_gen/c300588d.wav,Squeak,0,34,c300588d
/home/aagnone/data/dcase2018_gen/c3015f33.wav,Trumpet,1,38,c3015f33
/home/aagnone/data/dcase2018_gen/c301b5ed.wav,Violin_or_fiddle,1,39,c301b5ed
/home/aagnone/data/dcase2018_gen/c303ae70.wav,Tearing,0,36,c303ae70
/home/aagnone/data/dcase2018_gen/c304193d.wav,Flute,1,18,c304193d
/home/aagnone/data/dcase2018_gen/c30824be.wav,Squeak,0,34,c30824be
/home/aagnone/data/dcase2018_gen/c31a0cbd.wav,Keys_jangling,1,24,c31a0cbd
/home/aagnone/data/dcase2018_gen/c3263833.wav,Flute,1,18,c3263833
/home/aagnone/data/dcase2018_gen/c33a994b.wav,Laughter,0,26,c33a994b
/home/aagnone/data/dcase2018_gen/c33b953b.wav,Applause,0,1,c33b953b
/home/aagnone/data/dcase2018_gen/c33d0c95.wav,Flute,0,18,c33d0c95
/home/aagnone/data/dcase2018_gen/c3414228.wav,Bass_drum,0,3,c3414228
/home/aagnone/data/dcase2018_gen/c34853a8.wav,Trumpet,0,38,c34853a8
/home/aagnone/data/dcase2018_gen/c35a836b.wav,Writing,0,40,c35a836b
/home/aagnone/data/dcase2018_gen/c35b444d.wav,Laughter,0,26,c35b444d
/home/aagnone/data/dcase2018_gen/c35b66a2.wav,Fireworks,0,17,c35b66a2
/home/aagnone/data/dcase2018_gen/c36003ab.wav,Flute,0,18,c36003ab
/home/aagnone/data/dcase2018_gen/c3605370.wav,Shatter,1,32,c3605370
/home/aagnone/data/dcase2018_gen/c36ba091.wav,Chime,0,7,c36ba091
/home/aagnone/data/dcase2018_gen/c375187b.wav,Squeak,0,34,c375187b
/home/aagnone/data/dcase2018_gen/c37a2e95.wav,Shatter,0,32,c37a2e95
/home/aagnone/data/dcase2018_gen/c382db92.wav,Laughter,0,26,c382db92
/home/aagnone/data/dcase2018_gen/c3846bb1.wav,Bass_drum,0,3,c3846bb1
/home/aagnone/data/dcase2018_gen/c3852c31.wav,Oboe,0,29,c3852c31
/home/aagnone/data/dcase2018_gen/c38962c4.wav,Burping_or_eructation,0,4,c38962c4
/home/aagnone/data/dcase2018_gen/c39789a7.wav,Cello,1,6,c39789a7
/home/aagnone/data/dcase2018_gen/c3980cfc.wav,Applause,0,1,c3980cfc
/home/aagnone/data/dcase2018_gen/c39c05e7.wav,Applause,0,1,c39c05e7
/home/aagnone/data/dcase2018_gen/c3c37892.wav,Drawer_open_or_close,0,13,c3c37892
/home/aagnone/data/dcase2018_gen/c3c4fc41.wav,Bark,0,2,c3c4fc41
/home/aagnone/data/dcase2018_gen/c3c790fe.wav,Clarinet,1,8,c3c790fe
/home/aagnone/data/dcase2018_gen/c3dc55ab.wav,Cello,0,6,c3dc55ab
/home/aagnone/data/dcase2018_gen/c3e4c395.wav,Hi-hat,0,23,c3e4c395
/home/aagnone/data/dcase2018_gen/c3ef26e5.wav,Trumpet,0,38,c3ef26e5
/home/aagnone/data/dcase2018_gen/c3f66c65.wav,Snare_drum,0,33,c3f66c65
/home/aagnone/data/dcase2018_gen/c3ff82f0.wav,Writing,0,40,c3ff82f0
/home/aagnone/data/dcase2018_gen/c402456b.wav,Saxophone,1,30,c402456b
/home/aagnone/data/dcase2018_gen/c40632d7.wav,Saxophone,1,30,c40632d7
/home/aagnone/data/dcase2018_gen/c40b8508.wav,Burping_or_eructation,0,4,c40b8508
/home/aagnone/data/dcase2018_gen/c41c1d11.wav,Double_bass,1,12,c41c1d11
/home/aagnone/data/dcase2018_gen/c41ccd89.wav,Oboe,1,29,c41ccd89
/home/aagnone/data/dcase2018_gen/c4205b3b.wav,Cello,0,6,c4205b3b
/home/aagnone/data/dcase2018_gen/c42136fb.wav,Cello,0,6,c42136fb
/home/aagnone/data/dcase2018_gen/c424d929.wav,Saxophone,1,30,c424d929
/home/aagnone/data/dcase2018_gen/c426bf39.wav,Shatter,0,32,c426bf39
/home/aagnone/data/dcase2018_gen/c429c0cf.wav,Fart,0,15,c429c0cf
/home/aagnone/data/dcase2018_gen/c433a263.wav,Cough,0,10,c433a263
/home/aagnone/data/dcase2018_gen/c43699cd.wav,Acoustic_guitar,0,0,c43699cd
/home/aagnone/data/dcase2018_gen/c447910b.wav,Clarinet,1,8,c447910b
/home/aagnone/data/dcase2018_gen/c4564a2b.wav,Cough,0,10,c4564a2b
/home/aagnone/data/dcase2018_gen/c45994bd.wav,Electric_piano,1,14,c45994bd
/home/aagnone/data/dcase2018_gen/c45b6b8b.wav,Squeak,0,34,c45b6b8b
/home/aagnone/data/dcase2018_gen/c45ed547.wav,Acoustic_guitar,1,0,c45ed547
/home/aagnone/data/dcase2018_gen/c46b9a3d.wav,Squeak,0,34,c46b9a3d
/home/aagnone/data/dcase2018_gen/c4743a0b.wav,Trumpet,0,38,c4743a0b
/home/aagnone/data/dcase2018_gen/c47d0b09.wav,Flute,0,18,c47d0b09
/home/aagnone/data/dcase2018_gen/c486fa15.wav,Chime,1,7,c486fa15
/home/aagnone/data/dcase2018_gen/c4905e49.wav,Snare_drum,0,33,c4905e49
/home/aagnone/data/dcase2018_gen/c490b6e1.wav,Drawer_open_or_close,1,13,c490b6e1
/home/aagnone/data/dcase2018_gen/c49355f7.wav,Cough,0,10,c49355f7
/home/aagnone/data/dcase2018_gen/c49b9a9a.wav,Microwave_oven,1,28,c49b9a9a
/home/aagnone/data/dcase2018_gen/c49dc2a8.wav,Fart,0,15,c49dc2a8
/home/aagnone/data/dcase2018_gen/c4a757ad.wav,Writing,1,40,c4a757ad
/home/aagnone/data/dcase2018_gen/c4afe39f.wav,Snare_drum,0,33,c4afe39f
/home/aagnone/data/dcase2018_gen/c4b824fb.wav,Snare_drum,0,33,c4b824fb
/home/aagnone/data/dcase2018_gen/c4bb507c.wav,Laughter,0,26,c4bb507c
/home/aagnone/data/dcase2018_gen/c4bd06ec.wav,Chime,1,7,c4bd06ec
/home/aagnone/data/dcase2018_gen/c4cab9de.wav,Glockenspiel,1,19,c4cab9de
/home/aagnone/data/dcase2018_gen/c4d4e663.wav,Applause,0,1,c4d4e663
/home/aagnone/data/dcase2018_gen/c4dd5249.wav,Bass_drum,0,3,c4dd5249
/home/aagnone/data/dcase2018_gen/c4e2da1a.wav,Gong,0,20,c4e2da1a
/home/aagnone/data/dcase2018_gen/c4ed0194.wav,Violin_or_fiddle,1,39,c4ed0194
/home/aagnone/data/dcase2018_gen/c4ed0653.wav,Computer_keyboard,1,9,c4ed0653
/home/aagnone/data/dcase2018_gen/c4f6e875.wav,Squeak,0,34,c4f6e875
/home/aagnone/data/dcase2018_gen/c4ff751a.wav,Computer_keyboard,0,9,c4ff751a
/home/aagnone/data/dcase2018_gen/c5064313.wav,Acoustic_guitar,1,0,c5064313
/home/aagnone/data/dcase2018_gen/c50afa17.wav,Cough,0,10,c50afa17
/home/aagnone/data/dcase2018_gen/c51a8fe2.wav,Acoustic_guitar,0,0,c51a8fe2
/home/aagnone/data/dcase2018_gen/c51aa5ef.wav,Cowbell,0,11,c51aa5ef
/home/aagnone/data/dcase2018_gen/c51c58c7.wav,Electric_piano,0,14,c51c58c7
/home/aagnone/data/dcase2018_gen/c51d5670.wav,Cough,1,10,c51d5670
/home/aagnone/data/dcase2018_gen/c52b0dbf.wav,Trumpet,0,38,c52b0dbf
/home/aagnone/data/dcase2018_gen/c52cbdc5.wav,Drawer_open_or_close,0,13,c52cbdc5
/home/aagnone/data/dcase2018_gen/c52f7ad7.wav,Trumpet,0,38,c52f7ad7
/home/aagnone/data/dcase2018_gen/c53125c8.wav,Bark,0,2,c53125c8
/home/aagnone/data/dcase2018_gen/c53a217e.wav,Hi-hat,1,23,c53a217e
/home/aagnone/data/dcase2018_gen/c53face5.wav,Acoustic_guitar,0,0,c53face5
/home/aagnone/data/dcase2018_gen/c541c675.wav,Gong,1,20,c541c675
/home/aagnone/data/dcase2018_gen/c54e1c25.wav,Cello,0,6,c54e1c25
/home/aagnone/data/dcase2018_gen/c55175e0.wav,Saxophone,0,30,c55175e0
/home/aagnone/data/dcase2018_gen/c5633969.wav,Laughter,0,26,c5633969
/home/aagnone/data/dcase2018_gen/c5679e30.wav,Fireworks,0,17,c5679e30
/home/aagnone/data/dcase2018_gen/c56ad7af.wav,Violin_or_fiddle,1,39,c56ad7af
/home/aagnone/data/dcase2018_gen/c5910693.wav,Gong,0,20,c5910693
/home/aagnone/data/dcase2018_gen/c59aac2e.wav,Trumpet,0,38,c59aac2e
/home/aagnone/data/dcase2018_gen/c5a4c731.wav,Flute,0,18,c5a4c731
/home/aagnone/data/dcase2018_gen/c5a6bb8a.wav,Cough,0,10,c5a6bb8a
/home/aagnone/data/dcase2018_gen/c5a9ac99.wav,Finger_snapping,1,16,c5a9ac99
/home/aagnone/data/dcase2018_gen/c5aba2fc.wav,Keys_jangling,1,24,c5aba2fc
/home/aagnone/data/dcase2018_gen/c5b841af.wav,Gong,0,20,c5b841af
/home/aagnone/data/dcase2018_gen/c5b9391c.wav,Double_bass,0,12,c5b9391c
/home/aagnone/data/dcase2018_gen/c5bcc937.wav,Applause,0,1,c5bcc937
/home/aagnone/data/dcase2018_gen/c5d4f690.wav,Fart,0,15,c5d4f690
/home/aagnone/data/dcase2018_gen/c5d7ce42.wav,Snare_drum,0,33,c5d7ce42
/home/aagnone/data/dcase2018_gen/c5d965d5.wav,Snare_drum,0,33,c5d965d5
/home/aagnone/data/dcase2018_gen/c5e33ef4.wav,Trumpet,0,38,c5e33ef4
/home/aagnone/data/dcase2018_gen/c5ed3023.wav,Tearing,0,36,c5ed3023
/home/aagnone/data/dcase2018_gen/c5f100e5.wav,Trumpet,0,38,c5f100e5
/home/aagnone/data/dcase2018_gen/c5f6a173.wav,Bark,0,2,c5f6a173
/home/aagnone/data/dcase2018_gen/c5fcc496.wav,Trumpet,0,38,c5fcc496
/home/aagnone/data/dcase2018_gen/c5fd5393.wav,Tambourine,0,35,c5fd5393
/home/aagnone/data/dcase2018_gen/c6082047.wav,Laughter,0,26,c6082047
/home/aagnone/data/dcase2018_gen/c613376f.wav,Bass_drum,0,3,c613376f
/home/aagnone/data/dcase2018_gen/c613d96c.wav,Fireworks,1,17,c613d96c
/home/aagnone/data/dcase2018_gen/c62337be.wav,Writing,1,40,c62337be
/home/aagnone/data/dcase2018_gen/c6272ae7.wav,Electric_piano,0,14,c6272ae7
/home/aagnone/data/dcase2018_gen/c6275240.wav,Writing,1,40,c6275240
/home/aagnone/data/dcase2018_gen/c6309fe4.wav,Bark,0,2,c6309fe4
/home/aagnone/data/dcase2018_gen/c6311bf9.wav,Bark,1,2,c6311bf9
/home/aagnone/data/dcase2018_gen/c631d4fa.wav,Laughter,0,26,c631d4fa
/home/aagnone/data/dcase2018_gen/c63f6883.wav,Flute,0,18,c63f6883
/home/aagnone/data/dcase2018_gen/c644852c.wav,Saxophone,1,30,c644852c
/home/aagnone/data/dcase2018_gen/c64a416b.wav,Trumpet,0,38,c64a416b
/home/aagnone/data/dcase2018_gen/c6577a71.wav,Knock,0,25,c6577a71
/home/aagnone/data/dcase2018_gen/c66094de.wav,Saxophone,1,30,c66094de
/home/aagnone/data/dcase2018_gen/c660ce43.wav,Electric_piano,0,14,c660ce43
/home/aagnone/data/dcase2018_gen/c672ed7f.wav,Burping_or_eructation,1,4,c672ed7f
/home/aagnone/data/dcase2018_gen/c67cb855.wav,Cello,1,6,c67cb855
/home/aagnone/data/dcase2018_gen/c6802358.wav,Violin_or_fiddle,1,39,c6802358
/home/aagnone/data/dcase2018_gen/c6831568.wav,Double_bass,0,12,c6831568
/home/aagnone/data/dcase2018_gen/c683f28f.wav,Flute,1,18,c683f28f
/home/aagnone/data/dcase2018_gen/c684afce.wav,Snare_drum,0,33,c684afce
/home/aagnone/data/dcase2018_gen/c685f05f.wav,Saxophone,1,30,c685f05f
/home/aagnone/data/dcase2018_gen/c6865306.wav,Violin_or_fiddle,1,39,c6865306
/home/aagnone/data/dcase2018_gen/c6914a89.wav,Oboe,1,29,c6914a89
/home/aagnone/data/dcase2018_gen/c6a138c3.wav,Double_bass,0,12,c6a138c3
/home/aagnone/data/dcase2018_gen/c6b3f234.wav,Bass_drum,0,3,c6b3f234
/home/aagnone/data/dcase2018_gen/c6c921c2.wav,Applause,0,1,c6c921c2
/home/aagnone/data/dcase2018_gen/c6e2218c.wav,Flute,1,18,c6e2218c
/home/aagnone/data/dcase2018_gen/c6eaf2d1.wav,Tearing,0,36,c6eaf2d1
/home/aagnone/data/dcase2018_gen/c6ecb1b7.wav,Glockenspiel,0,19,c6ecb1b7
/home/aagnone/data/dcase2018_gen/c6edc383.wav,Fireworks,0,17,c6edc383
/home/aagnone/data/dcase2018_gen/c6f0dfcb.wav,Microwave_oven,1,28,c6f0dfcb
/home/aagnone/data/dcase2018_gen/c6f0f0a0.wav,Bark,1,2,c6f0f0a0
/home/aagnone/data/dcase2018_gen/c6f2940d.wav,Acoustic_guitar,0,0,c6f2940d
/home/aagnone/data/dcase2018_gen/c6f4b277.wav,Cello,1,6,c6f4b277
/home/aagnone/data/dcase2018_gen/c6f603bf.wav,Electric_piano,1,14,c6f603bf
/home/aagnone/data/dcase2018_gen/c7030073.wav,Laughter,1,26,c7030073
/home/aagnone/data/dcase2018_gen/c7084f84.wav,Clarinet,1,8,c7084f84
/home/aagnone/data/dcase2018_gen/c71357b7.wav,Cello,1,6,c71357b7
/home/aagnone/data/dcase2018_gen/c7195d8d.wav,Bus,1,5,c7195d8d
/home/aagnone/data/dcase2018_gen/c71a719a.wav,Knock,0,25,c71a719a
/home/aagnone/data/dcase2018_gen/c71e570a.wav,Drawer_open_or_close,0,13,c71e570a
/home/aagnone/data/dcase2018_gen/c724bd21.wav,Finger_snapping,1,16,c724bd21
/home/aagnone/data/dcase2018_gen/c7282ede.wav,Saxophone,1,30,c7282ede
/home/aagnone/data/dcase2018_gen/c733c3c7.wav,Applause,0,1,c733c3c7
/home/aagnone/data/dcase2018_gen/c73df634.wav,Computer_keyboard,0,9,c73df634
/home/aagnone/data/dcase2018_gen/c740ceda.wav,Knock,0,25,c740ceda
/home/aagnone/data/dcase2018_gen/c742d233.wav,Meow,1,27,c742d233
/home/aagnone/data/dcase2018_gen/c7497700.wav,Hi-hat,0,23,c7497700
/home/aagnone/data/dcase2018_gen/c74ea973.wav,Double_bass,0,12,c74ea973
/home/aagnone/data/dcase2018_gen/c74f1588.wav,Flute,0,18,c74f1588
/home/aagnone/data/dcase2018_gen/c753df31.wav,Oboe,1,29,c753df31
/home/aagnone/data/dcase2018_gen/c76af351.wav,Electric_piano,0,14,c76af351
/home/aagnone/data/dcase2018_gen/c7823f25.wav,Laughter,1,26,c7823f25
/home/aagnone/data/dcase2018_gen/c7846d27.wav,Acoustic_guitar,1,0,c7846d27
/home/aagnone/data/dcase2018_gen/c784c9c2.wav,Gong,1,20,c784c9c2
/home/aagnone/data/dcase2018_gen/c78b84f6.wav,Gong,0,20,c78b84f6
/home/aagnone/data/dcase2018_gen/c7969289.wav,Laughter,0,26,c7969289
/home/aagnone/data/dcase2018_gen/c79d3eab.wav,Fireworks,1,17,c79d3eab
/home/aagnone/data/dcase2018_gen/c79ea85e.wav,Drawer_open_or_close,0,13,c79ea85e
/home/aagnone/data/dcase2018_gen/c7ae03fe.wav,Shatter,0,32,c7ae03fe
/home/aagnone/data/dcase2018_gen/c7b12dca.wav,Cough,0,10,c7b12dca
/home/aagnone/data/dcase2018_gen/c7b66858.wav,Fireworks,0,17,c7b66858
/home/aagnone/data/dcase2018_gen/c7bd4545.wav,Tambourine,0,35,c7bd4545
/home/aagnone/data/dcase2018_gen/c7c19fb5.wav,Flute,0,18,c7c19fb5
/home/aagnone/data/dcase2018_gen/c7cb26e7.wav,Cello,0,6,c7cb26e7
/home/aagnone/data/dcase2018_gen/c7cf63eb.wav,Trumpet,0,38,c7cf63eb
/home/aagnone/data/dcase2018_gen/c7d4ac63.wav,Fireworks,0,17,c7d4ac63
/home/aagnone/data/dcase2018_gen/c7d81f1b.wav,Cello,1,6,c7d81f1b
/home/aagnone/data/dcase2018_gen/c7dd4875.wav,Tambourine,1,35,c7dd4875
/home/aagnone/data/dcase2018_gen/c7df3246.wav,Tambourine,1,35,c7df3246
/home/aagnone/data/dcase2018_gen/c7e13e3e.wav,Cowbell,1,11,c7e13e3e
/home/aagnone/data/dcase2018_gen/c7e26358.wav,Trumpet,0,38,c7e26358
/home/aagnone/data/dcase2018_gen/c7e780c7.wav,Violin_or_fiddle,1,39,c7e780c7
/home/aagnone/data/dcase2018_gen/c7ff089f.wav,Double_bass,1,12,c7ff089f
/home/aagnone/data/dcase2018_gen/c80318e0.wav,Bass_drum,0,3,c80318e0
/home/aagnone/data/dcase2018_gen/c80ecf6a.wav,Computer_keyboard,0,9,c80ecf6a
/home/aagnone/data/dcase2018_gen/c819e380.wav,Drawer_open_or_close,0,13,c819e380
/home/aagnone/data/dcase2018_gen/c81bd883.wav,Flute,0,18,c81bd883
/home/aagnone/data/dcase2018_gen/c82722e0.wav,Flute,0,18,c82722e0
/home/aagnone/data/dcase2018_gen/c8279feb.wav,Writing,0,40,c8279feb
/home/aagnone/data/dcase2018_gen/c828ee9f.wav,Tearing,0,36,c828ee9f
/home/aagnone/data/dcase2018_gen/c82e9cfd.wav,Meow,0,27,c82e9cfd
/home/aagnone/data/dcase2018_gen/c835e32a.wav,Cello,0,6,c835e32a
/home/aagnone/data/dcase2018_gen/c8382d8f.wav,Tearing,0,36,c8382d8f
/home/aagnone/data/dcase2018_gen/c83c23ce.wav,Clarinet,0,8,c83c23ce
/home/aagnone/data/dcase2018_gen/c83e0fa1.wav,Double_bass,1,12,c83e0fa1
/home/aagnone/data/dcase2018_gen/c840804f.wav,Double_bass,1,12,c840804f
/home/aagnone/data/dcase2018_gen/c843ec67.wav,Gong,1,20,c843ec67
/home/aagnone/data/dcase2018_gen/c84df40e.wav,Double_bass,0,12,c84df40e
/home/aagnone/data/dcase2018_gen/c85c0e61.wav,Tearing,0,36,c85c0e61
/home/aagnone/data/dcase2018_gen/c861de30.wav,Bus,0,5,c861de30
/home/aagnone/data/dcase2018_gen/c8727e85.wav,Tearing,0,36,c8727e85
/home/aagnone/data/dcase2018_gen/c8755c47.wav,Electric_piano,0,14,c8755c47
/home/aagnone/data/dcase2018_gen/c8802fa4.wav,Finger_snapping,1,16,c8802fa4
/home/aagnone/data/dcase2018_gen/c8805cbd.wav,Oboe,1,29,c8805cbd
/home/aagnone/data/dcase2018_gen/c8859669.wav,Hi-hat,0,23,c8859669
/home/aagnone/data/dcase2018_gen/c88c6a4b.wav,Flute,1,18,c88c6a4b
/home/aagnone/data/dcase2018_gen/c891d213.wav,Tearing,1,36,c891d213
/home/aagnone/data/dcase2018_gen/c891e9de.wav,Meow,0,27,c891e9de
/home/aagnone/data/dcase2018_gen/c8926980.wav,Applause,0,1,c8926980
/home/aagnone/data/dcase2018_gen/c893ba91.wav,Cowbell,1,11,c893ba91
/home/aagnone/data/dcase2018_gen/c894da70.wav,Burping_or_eructation,0,4,c894da70
/home/aagnone/data/dcase2018_gen/c8ada51c.wav,Squeak,0,34,c8ada51c
/home/aagnone/data/dcase2018_gen/c8b3be94.wav,Fart,0,15,c8b3be94
/home/aagnone/data/dcase2018_gen/c8b7e3e0.wav,Tearing,0,36,c8b7e3e0
/home/aagnone/data/dcase2018_gen/c8bb8a34.wav,Saxophone,1,30,c8bb8a34
/home/aagnone/data/dcase2018_gen/c8c0280a.wav,Laughter,0,26,c8c0280a
/home/aagnone/data/dcase2018_gen/c8c117dc.wav,Violin_or_fiddle,1,39,c8c117dc
/home/aagnone/data/dcase2018_gen/c8c8c6b5.wav,Snare_drum,0,33,c8c8c6b5
/home/aagnone/data/dcase2018_gen/c8ca25cc.wav,Laughter,0,26,c8ca25cc
/home/aagnone/data/dcase2018_gen/c8d682d9.wav,Knock,0,25,c8d682d9
/home/aagnone/data/dcase2018_gen/c8dc63a5.wav,Burping_or_eructation,0,4,c8dc63a5
/home/aagnone/data/dcase2018_gen/c8e6711d.wav,Hi-hat,0,23,c8e6711d
/home/aagnone/data/dcase2018_gen/c8ecbbfd.wav,Snare_drum,1,33,c8ecbbfd
/home/aagnone/data/dcase2018_gen/c8ef85c1.wav,Cough,0,10,c8ef85c1
/home/aagnone/data/dcase2018_gen/c8ef983e.wav,Electric_piano,0,14,c8ef983e
/home/aagnone/data/dcase2018_gen/c8f4b741.wav,Meow,0,27,c8f4b741
/home/aagnone/data/dcase2018_gen/c8f92de1.wav,Fireworks,0,17,c8f92de1
/home/aagnone/data/dcase2018_gen/c8faa3e3.wav,Saxophone,1,30,c8faa3e3
/home/aagnone/data/dcase2018_gen/c8fbc442.wav,Burping_or_eructation,0,4,c8fbc442
/home/aagnone/data/dcase2018_gen/c9023cd9.wav,Cello,0,6,c9023cd9
/home/aagnone/data/dcase2018_gen/c9045f8b.wav,Drawer_open_or_close,0,13,c9045f8b
/home/aagnone/data/dcase2018_gen/c90cd6c1.wav,Shatter,0,32,c90cd6c1
/home/aagnone/data/dcase2018_gen/c90feba0.wav,Burping_or_eructation,1,4,c90feba0
/home/aagnone/data/dcase2018_gen/c9238d7d.wav,Drawer_open_or_close,1,13,c9238d7d
/home/aagnone/data/dcase2018_gen/c92935b8.wav,Squeak,0,34,c92935b8
/home/aagnone/data/dcase2018_gen/c9307c8a.wav,Shatter,0,32,c9307c8a
/home/aagnone/data/dcase2018_gen/c933df10.wav,Squeak,0,34,c933df10
/home/aagnone/data/dcase2018_gen/c93509e0.wav,Microwave_oven,0,28,c93509e0
/home/aagnone/data/dcase2018_gen/c938e974.wav,Cowbell,1,11,c938e974
/home/aagnone/data/dcase2018_gen/c939ba79.wav,Clarinet,1,8,c939ba79
/home/aagnone/data/dcase2018_gen/c9401d12.wav,Drawer_open_or_close,0,13,c9401d12
/home/aagnone/data/dcase2018_gen/c9563348.wav,Glockenspiel,1,19,c9563348
/home/aagnone/data/dcase2018_gen/c958109f.wav,Violin_or_fiddle,1,39,c958109f
/home/aagnone/data/dcase2018_gen/c958f003.wav,Snare_drum,0,33,c958f003
/home/aagnone/data/dcase2018_gen/c95e5234.wav,Cough,0,10,c95e5234
/home/aagnone/data/dcase2018_gen/c9878f14.wav,Oboe,0,29,c9878f14
/home/aagnone/data/dcase2018_gen/c99274ce.wav,Cough,0,10,c99274ce
/home/aagnone/data/dcase2018_gen/c9a1c2b7.wav,Cello,0,6,c9a1c2b7
/home/aagnone/data/dcase2018_gen/c9a63f2f.wav,Squeak,1,34,c9a63f2f
/home/aagnone/data/dcase2018_gen/c9b0a8b6.wav,Chime,1,7,c9b0a8b6
/home/aagnone/data/dcase2018_gen/c9b56a0c.wav,Squeak,0,34,c9b56a0c
/home/aagnone/data/dcase2018_gen/c9b862a5.wav,Bark,0,2,c9b862a5
